date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2024-01-03,2024-01,平和島,4,2024-01-030404,6,38.9,skip_subcore_conditions_ng,0,0,0,0,1430,356,0,0,0,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測18.8% / 1逃げ3.9% / 1逃げ失敗65.4% / 1展示+周平均との差-0.27 / 外頭2艇の2番手まで強い:OK(頭5,3,下限47.3) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-03,2024-01,江戸川,4,2024-01-030304,7,37.83,skip_missing_exhibition,0,0,0,0,2560,261,0,0,0,,,,,展示/1周6艇未満
2024-01-03,2024-01,鳴門,5,2024-01-031405,8,38.9,subcore,1,12,1200,0,3080,123,0,0,0,"3,5","1,6",4.0,315 316 326 351 356 361 362 365 513 516 561 562,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測25.5% / 1逃げ17.2% / 1逃げ失敗48.3% / 1展示+周平均との差-0.18 / 外頭2艇の2番手まで強い:OK(頭3,5,下限32.5) / 5/6絡み:OK / 内軸残り:OK(軸1,6) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-03,2024-01,常滑,9,2024-01-030809,9,33.96,skip_rate_ng,0,0,0,0,16580,146,0,1,1,,,,,展示後38%未満:NG(33.96%)
2024-01-03,2024-01,唐津,5,2024-01-032305,10,37.27,skip_rate_ng,0,0,0,0,1990,324,0,0,0,,,,,展示後38%未満:NG(37.27%)
2024-01-04,2024-01,戸田,3,2024-01-040203,1,40.0,core,1,12,1200,0,4260,235,0,0,0,"3,5","2,5",6.0,315 321 325 345 351 352 354 521 523 524 532 542,展示後40%以上:OK(40.00%)
2024-01-04,2024-01,平和島,7,2024-01-040407,2,27.02,skip_missing_exhibition,0,0,0,0,7160,542,0,0,1,,,,,展示/1周6艇未満
2024-01-04,2024-01,平和島,1,2024-01-040401,3,23.77,skip_rate_ng,0,0,0,0,2100,325,0,0,0,,,,,展示後38%未満:NG(23.77%)
2024-01-04,2024-01,桐生,4,2024-01-040104,4,24.72,skip_missing_exhibition,0,0,0,0,1360,643,0,0,0,,,,,展示/1周6艇未満
2024-01-04,2024-01,戸田,2,2024-01-040202,5,23.07,skip_rate_ng,0,0,0,0,3720,316,0,0,0,,,,,展示後38%未満:NG(23.07%)
2024-01-04,2024-01,蒲郡,3,2024-01-040703,6,30.46,skip_rate_ng,0,0,0,0,11060,241,0,1,1,,,,,展示後38%未満:NG(30.46%)
2024-01-04,2024-01,鳴門,5,2024-01-041405,7,24.92,skip_missing_exhibition,0,0,0,0,32160,415,0,1,1,,,,,展示/1周6艇未満
2024-01-04,2024-01,びわこ,7,2024-01-041107,8,35.11,skip_rate_ng,0,0,0,0,12190,324,0,1,1,,,,,展示後38%未満:NG(35.11%)
2024-01-04,2024-01,唐津,6,2024-01-042306,9,24.85,skip_rate_ng,0,0,0,0,8570,123,0,0,1,,,,,展示後38%未満:NG(24.85%)
2024-01-04,2024-01,桐生,3,2024-01-040103,10,40.0,skip_missing_exhibition,0,0,0,0,2120,641,0,0,0,,,,,展示/1周6艇未満
2024-01-05,2024-01,戸田,2,2024-01-050202,1,27.02,skip_rate_ng,0,0,0,0,2280,352,0,0,0,,,,,展示後38%未満:NG(27.02%)
2024-01-05,2024-01,丸亀,5,2024-01-051505,2,23.09,skip_rate_ng,0,0,0,0,15740,432,0,1,1,,,,,展示後38%未満:NG(23.09%)
2024-01-05,2024-01,住之江,2,2024-01-051202,3,36.06,skip_rate_ng,0,0,0,0,960,562,0,0,0,,,,,展示後38%未満:NG(36.06%)
2024-01-05,2024-01,大村,2,2024-01-052402,4,25.07,skip_rate_ng,0,0,0,0,5450,412,0,0,1,,,,,展示後38%未満:NG(25.07%)
2024-01-05,2024-01,江戸川,3,2024-01-050303,5,23.12,skip_missing_exhibition,0,0,0,0,4010,214,0,0,0,,,,,展示/1周6艇未満
2024-01-05,2024-01,びわこ,1,2024-01-051101,6,24.71,skip_rate_ng,0,0,0,0,10190,523,0,1,1,,,,,展示後38%未満:NG(24.71%)
2024-01-05,2024-01,福岡,6,2024-01-052206,7,24.92,skip_missing_exhibition,0,0,0,0,2260,513,0,0,0,,,,,展示/1周6艇未満
2024-01-05,2024-01,住之江,3,2024-01-051203,8,35.11,skip_rate_ng,0,0,0,0,5430,153,0,0,1,,,,,展示後38%未満:NG(35.11%)
2024-01-05,2024-01,福岡,7,2024-01-052207,9,26.62,skip_missing_exhibition,0,0,0,0,4370,536,0,0,0,,,,,展示/1周6艇未満
2024-01-05,2024-01,唐津,7,2024-01-052307,10,33.3,skip_rate_ng,0,0,0,0,16670,132,0,1,1,,,,,展示後38%未満:NG(33.30%)
2024-01-06,2024-01,江戸川,11,2024-01-060311,1,20.92,skip_missing_exhibition,0,0,0,0,1210,132,0,0,0,,,,,展示/1周6艇未満
2024-01-06,2024-01,江戸川,2,2024-01-060302,2,24.12,skip_missing_exhibition,0,0,0,0,6550,435,0,0,1,,,,,展示/1周6艇未満
2024-01-06,2024-01,丸亀,3,2024-01-061503,3,27.12,skip_rate_ng,0,0,0,0,2270,135,0,0,0,,,,,展示後38%未満:NG(27.12%)
2024-01-06,2024-01,びわこ,4,2024-01-061104,4,21.67,skip_rate_ng,0,0,0,0,10510,143,0,1,1,,,,,展示後38%未満:NG(21.67%)
2024-01-06,2024-01,多摩川,7,2024-01-060507,5,38.9,skip_subcore_conditions_ng,0,0,0,0,10090,125,0,1,1,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測19.3% / 1逃げ15.4% / 1逃げ失敗53.8% / 1展示+周平均との差-0.01 / 外頭2艇の2番手まで強い:OK(頭5,3,下限37.5) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-06,2024-01,平和島,1,2024-01-060401,6,35.01,skip_rate_ng,0,0,0,0,68270,452,0,1,1,,,,,展示後38%未満:NG(35.01%)
2024-01-06,2024-01,びわこ,3,2024-01-061103,7,27.42,skip_rate_ng,0,0,0,0,5900,456,0,0,1,,,,,展示後38%未満:NG(27.42%)
2024-01-06,2024-01,下関,3,2024-01-061903,8,16.61,skip_rate_ng,0,0,0,0,5130,361,0,0,1,,,,,展示後38%未満:NG(16.61%)
2024-01-06,2024-01,大村,3,2024-01-062403,9,31.96,skip_rate_ng,0,0,0,0,3440,134,0,0,0,,,,,展示後38%未満:NG(31.96%)
2024-01-06,2024-01,福岡,3,2024-01-062203,10,21.42,skip_missing_exhibition,0,0,0,0,94480,451,0,1,1,,,,,展示/1周6艇未満
2024-01-07,2024-01,福岡,4,2024-01-072204,1,27.52,skip_missing_exhibition,0,0,0,0,29180,421,0,1,1,,,,,展示/1周6艇未満
2024-01-07,2024-01,下関,3,2024-01-071903,2,33.91,skip_rate_ng,0,0,0,0,5280,142,0,0,1,,,,,展示後38%未満:NG(33.91%)
2024-01-07,2024-01,福岡,6,2024-01-072206,3,26.62,skip_missing_exhibition,0,0,0,0,5980,245,0,0,1,,,,,展示/1周6艇未満
2024-01-07,2024-01,丸亀,4,2024-01-071504,4,24.52,skip_missing_exhibition,0,0,0,0,970,456,0,0,0,,,,,展示/1周6艇未満
2024-01-07,2024-01,戸田,2,2024-01-070202,5,36.06,skip_rate_ng,0,0,0,0,3070,534,0,0,0,,,,,展示後38%未満:NG(36.06%)
2024-01-07,2024-01,江戸川,8,2024-01-070308,6,23.92,skip_missing_exhibition,0,0,0,0,9270,461,0,0,1,,,,,展示/1周6艇未満
2024-01-07,2024-01,津,8,2024-01-070908,7,24.72,skip_missing_exhibition,0,0,0,0,68210,635,0,1,1,,,,,展示/1周6艇未満
2024-01-07,2024-01,戸田,1,2024-01-070201,8,31.37,skip_missing_exhibition,0,0,0,0,970,234,0,0,0,,,,,展示/1周6艇未満
2024-01-07,2024-01,江戸川,12,2024-01-070312,9,32.31,skip_missing_exhibition,0,0,0,0,17540,163,0,1,1,,,,,展示/1周6艇未満
2024-01-07,2024-01,浜名湖,4,2024-01-070604,10,28.12,skip_rate_ng,0,0,0,0,4250,321,0,0,0,,,,,展示後38%未満:NG(28.12%)
2024-01-08,2024-01,浜名湖,2,2024-01-080602,1,34.86,skip_rate_ng,0,0,0,0,1190,235,0,0,0,,,,,展示後38%未満:NG(34.86%)
2024-01-08,2024-01,平和島,3,2024-01-080403,2,33.91,skip_rate_ng,0,0,0,0,4820,124,0,0,0,,,,,展示後38%未満:NG(33.91%)
2024-01-08,2024-01,浜名湖,8,2024-01-080608,3,21.96,skip_rate_ng,0,0,0,0,1020,236,0,0,0,,,,,展示後38%未満:NG(21.96%)
2024-01-08,2024-01,福岡,5,2024-01-082205,4,21.82,skip_missing_exhibition,0,0,0,0,5170,163,0,0,1,,,,,展示/1周6艇未満
2024-01-08,2024-01,蒲郡,3,2024-01-080703,5,28.04,skip_rate_ng,0,0,0,0,8010,241,0,0,1,,,,,展示後38%未満:NG(28.04%)
2024-01-08,2024-01,福岡,2,2024-01-082202,6,19.42,skip_missing_exhibition,0,0,0,0,7980,156,0,0,1,,,,,展示/1周6艇未満
2024-01-08,2024-01,戸田,1,2024-01-080201,7,35.63,skip_rate_ng,0,0,0,0,57220,465,0,1,1,,,,,展示後38%未満:NG(35.63%)
2024-01-08,2024-01,戸田,2,2024-01-080202,8,32.22,skip_rate_ng,0,0,0,0,5740,631,0,0,1,,,,,展示後38%未満:NG(32.22%)
2024-01-08,2024-01,蒲郡,2,2024-01-080702,9,29.71,skip_rate_ng,0,0,0,0,3720,321,0,0,0,,,,,展示後38%未満:NG(29.71%)
2024-01-08,2024-01,鳴門,7,2024-01-081407,10,24.77,skip_rate_ng,0,0,0,0,6230,345,0,0,1,,,,,展示後38%未満:NG(24.77%)
2024-01-09,2024-01,浜名湖,8,2024-01-090608,1,38.9,skip_subcore_conditions_ng,0,0,0,0,7930,156,0,0,1,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測10.3% / 1逃げ5.6% / 1逃げ失敗66.7% / 1展示+周平均との差-0.20 / 外頭2艇の2番手まで強い:OK(頭5,4,下限33.8) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-09,2024-01,児島,7,2024-01-091607,2,24.87,skip_rate_ng,0,0,0,0,6310,354,0,0,1,,,,,展示後38%未満:NG(24.87%)
2024-01-09,2024-01,若松,2,2024-01-092002,3,30.46,skip_rate_ng,0,0,0,0,2790,154,0,0,0,,,,,展示後38%未満:NG(30.46%)
2024-01-09,2024-01,丸亀,2,2024-01-091502,4,37.52,skip_rate_ng,0,0,0,0,4960,643,0,0,0,,,,,展示後38%未満:NG(37.52%)
2024-01-09,2024-01,鳴門,10,2024-01-091410,5,27.57,skip_rate_ng,0,0,0,0,4530,256,0,0,0,,,,,展示後38%未満:NG(27.57%)
2024-01-09,2024-01,津,4,2024-01-090904,6,25.02,skip_missing_exhibition,0,0,0,0,15810,563,0,1,1,,,,,展示/1周6艇未満
2024-01-09,2024-01,鳴門,9,2024-01-091409,7,20.79,skip_rate_ng,0,0,0,0,2410,213,0,0,0,,,,,展示後38%未満:NG(20.79%)
2024-01-09,2024-01,蒲郡,2,2024-01-090702,8,35.7,skip_rate_ng,0,0,0,0,17130,315,0,1,1,,,,,展示後38%未満:NG(35.70%)
2024-01-09,2024-01,戸田,4,2024-01-090204,9,25.27,skip_rate_ng,0,0,0,0,5530,341,0,0,1,,,,,展示後38%未満:NG(25.27%)
2024-01-09,2024-01,丸亀,5,2024-01-091505,10,31.88,skip_rate_ng,0,0,0,0,680,645,0,0,0,,,,,展示後38%未満:NG(31.88%)
2024-01-10,2024-01,常滑,8,2024-01-100808,1,31.88,skip_rate_ng,0,0,0,0,4240,123,0,0,0,,,,,展示後38%未満:NG(31.88%)
2024-01-10,2024-01,蒲郡,2,2024-01-100702,2,19.61,skip_rate_ng,0,0,0,0,2570,245,0,0,0,,,,,展示後38%未満:NG(19.61%)
2024-01-10,2024-01,多摩川,9,2024-01-100509,3,31.53,skip_rate_ng,0,0,0,0,5840,241,0,0,1,,,,,展示後38%未満:NG(31.53%)
2024-01-10,2024-01,宮島,5,2024-01-101705,4,31.53,skip_rate_ng,0,0,0,0,2850,314,0,0,0,,,,,展示後38%未満:NG(31.53%)
2024-01-10,2024-01,丸亀,3,2024-01-101503,5,21.32,skip_missing_exhibition,0,0,0,0,2590,213,0,0,0,,,,,展示/1周6艇未満
2024-01-10,2024-01,宮島,2,2024-01-101702,6,29.05,skip_rate_ng,0,0,0,0,7850,325,0,0,1,,,,,展示後38%未満:NG(29.05%)
2024-01-10,2024-01,若松,4,2024-01-102004,7,20.29,skip_rate_ng,0,0,0,0,2800,546,0,0,0,,,,,展示後38%未満:NG(20.29%)
2024-01-10,2024-01,常滑,6,2024-01-100806,8,21.04,skip_rate_ng,0,0,0,0,27000,156,0,1,1,,,,,展示後38%未満:NG(21.04%)
2024-01-10,2024-01,丸亀,11,2024-01-101511,9,22.51,skip_rate_ng,0,0,0,0,2420,324,0,0,0,,,,,展示後38%未満:NG(22.51%)
2024-01-10,2024-01,鳴門,7,2024-01-101407,10,27.37,skip_rate_ng,0,0,0,0,5980,215,0,0,1,,,,,展示後38%未満:NG(27.37%)
2024-01-11,2024-01,鳴門,8,2024-01-111408,1,26.22,skip_rate_ng,0,0,0,0,2940,324,0,0,0,,,,,展示後38%未満:NG(26.22%)
2024-01-11,2024-01,鳴門,5,2024-01-111405,2,24.3,skip_rate_ng,0,0,0,0,2450,325,0,0,0,,,,,展示後38%未満:NG(24.30%)
2024-01-11,2024-01,児島,3,2024-01-111603,3,25.82,skip_rate_ng,0,0,0,0,2140,214,0,0,0,,,,,展示後38%未満:NG(25.82%)
2024-01-11,2024-01,多摩川,5,2024-01-110505,4,32.81,skip_rate_ng,0,0,0,0,4160,263,0,0,0,,,,,展示後38%未満:NG(32.81%)
2024-01-11,2024-01,常滑,8,2024-01-110808,5,36.06,skip_rate_ng,0,0,0,0,26010,512,0,1,1,,,,,展示後38%未満:NG(36.06%)
2024-01-11,2024-01,常滑,6,2024-01-110806,6,23.73,skip_rate_ng,0,0,0,0,990,124,0,0,0,,,,,展示後38%未満:NG(23.73%)
2024-01-11,2024-01,津,4,2024-01-110904,7,19.52,skip_missing_exhibition,0,0,0,0,1490,126,0,0,0,,,,,展示/1周6艇未満
2024-01-11,2024-01,児島,4,2024-01-111604,8,28.4,skip_rate_ng,0,0,0,0,1690,423,0,0,0,,,,,展示後38%未満:NG(28.40%)
2024-01-11,2024-01,徳山,5,2024-01-111805,9,16.12,skip_rate_ng,0,0,0,0,6820,143,0,0,1,,,,,展示後38%未満:NG(16.12%)
2024-01-11,2024-01,宮島,10,2024-01-111710,10,38.72,subcore,1,12,1200,0,2450,135,0,0,0,"5,6","3,1",4.0,513 516 521 523 531 532 536 561 563 613 615 631,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測33.6% / 1逃げ24.0% / 1逃げ失敗44.0% / 1展示+周平均との差0.11 / 外頭2艇の2番手まで強い:OK(頭5,6,下限33.0) / 5/6絡み:OK / 内軸残り:OK(軸3,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-12,2024-01,戸田,6,2024-01-120206,1,23.81,skip_rate_ng,0,0,0,0,3950,326,0,0,0,,,,,展示後38%未満:NG(23.81%)
2024-01-12,2024-01,戸田,4,2024-01-120204,2,33.91,skip_rate_ng,0,0,0,0,5550,513,0,0,1,,,,,展示後38%未満:NG(33.91%)
2024-01-12,2024-01,下関,6,2024-01-121906,3,29.62,skip_rate_ng,0,0,0,0,7360,432,0,0,1,,,,,展示後38%未満:NG(29.62%)
2024-01-12,2024-01,常滑,3,2024-01-120803,4,28.62,skip_rate_ng,0,0,0,0,4070,215,0,0,0,,,,,展示後38%未満:NG(28.62%)
2024-01-12,2024-01,多摩川,2,2024-01-120502,5,23.26,skip_rate_ng,0,0,0,0,9640,413,0,0,1,,,,,展示後38%未満:NG(23.26%)
2024-01-12,2024-01,児島,3,2024-01-121603,6,28.6,skip_rate_ng,0,0,0,0,15280,631,0,1,1,,,,,展示後38%未満:NG(28.60%)
2024-01-12,2024-01,平和島,4,2024-01-120404,7,38.47,skip_subcore_conditions_ng,0,0,0,0,5080,132,0,0,1,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測17.5% / 1逃げ29.4% / 1逃げ失敗41.2% / 1展示+周平均との差-0.06 / 外頭2艇の2番手まで強い:NG(頭3,5,下限23.6) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-12,2024-01,平和島,3,2024-01-120403,8,35.85,skip_rate_ng,0,0,0,0,5100,264,0,0,1,,,,,展示後38%未満:NG(35.85%)
2024-01-12,2024-01,多摩川,4,2024-01-120504,9,31.52,skip_rate_ng,0,0,0,0,19120,521,0,1,1,,,,,展示後38%未満:NG(31.52%)
2024-01-12,2024-01,常滑,2,2024-01-120802,10,24.41,skip_rate_ng,0,0,0,0,3890,354,0,0,0,,,,,展示後38%未満:NG(24.41%)
2024-01-13,2024-01,多摩川,1,2024-01-130501,1,31.78,skip_rate_ng,0,0,0,0,11440,231,0,1,1,,,,,展示後38%未満:NG(31.78%)
2024-01-13,2024-01,多摩川,3,2024-01-130503,2,27.62,skip_rate_ng,0,0,0,0,1790,123,0,0,0,,,,,展示後38%未満:NG(27.62%)
2024-01-13,2024-01,下関,3,2024-01-131903,3,23.91,skip_rate_ng,0,0,0,0,1060,214,0,0,0,,,,,展示後38%未満:NG(23.91%)
2024-01-13,2024-01,宮島,10,2024-01-131710,4,35.7,skip_rate_ng,0,0,0,0,1670,325,0,0,0,,,,,展示後38%未満:NG(35.70%)
2024-01-13,2024-01,常滑,8,2024-01-130808,5,35.11,skip_rate_ng,0,0,0,0,13750,162,0,1,1,,,,,展示後38%未満:NG(35.11%)
2024-01-13,2024-01,下関,4,2024-01-131904,6,25.91,skip_rate_ng,0,0,0,0,3830,136,0,0,0,,,,,展示後38%未満:NG(25.91%)
2024-01-13,2024-01,児島,4,2024-01-131604,7,37.83,skip_rate_ng,0,0,0,0,3590,234,0,0,0,,,,,展示後38%未満:NG(37.83%)
2024-01-13,2024-01,尼崎,1,2024-01-131301,8,35.71,skip_rate_ng,0,0,0,0,2360,341,0,0,0,,,,,展示後38%未満:NG(35.71%)
2024-01-13,2024-01,蒲郡,6,2024-01-130706,9,32.71,skip_rate_ng,0,0,0,0,12950,421,0,1,1,,,,,展示後38%未満:NG(32.71%)
2024-01-13,2024-01,常滑,3,2024-01-130803,10,38.47,skip_subcore_conditions_ng,0,0,0,0,3440,135,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測7.3% / 1逃げ29.4% / 1逃げ失敗64.7% / 1展示+周平均との差-0.01 / 外頭2艇の2番手まで強い:OK(頭3,5,下限32.5) / 5/6絡み:OK / 内軸残り:NG(軸4) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-14,2024-01,蒲郡,6,2024-01-140706,1,27.02,skip_rate_ng,0,0,0,0,6570,214,0,0,1,,,,,展示後38%未満:NG(27.02%)
2024-01-14,2024-01,戸田,9,2024-01-140209,2,37.83,skip_rate_ng,0,0,0,0,2380,132,0,0,0,,,,,展示後38%未満:NG(37.83%)
2024-01-14,2024-01,蒲郡,2,2024-01-140702,3,28.57,skip_rate_ng,0,0,0,0,4920,456,0,0,0,,,,,展示後38%未満:NG(28.57%)
2024-01-14,2024-01,多摩川,7,2024-01-140507,4,37.83,skip_rate_ng,0,0,0,0,3260,315,0,0,0,,,,,展示後38%未満:NG(37.83%)
2024-01-14,2024-01,平和島,3,2024-01-140403,5,33.91,skip_rate_ng,0,0,0,0,24710,352,0,1,1,,,,,展示後38%未満:NG(33.91%)
2024-01-14,2024-01,福岡,3,2024-01-142203,6,21.42,skip_missing_exhibition,0,0,0,0,23060,513,0,1,1,,,,,展示/1周6艇未満
2024-01-14,2024-01,多摩川,5,2024-01-140505,7,35.11,skip_rate_ng,0,0,0,0,3010,315,0,0,0,,,,,展示後38%未満:NG(35.11%)
2024-01-14,2024-01,下関,1,2024-01-141901,8,19.3,skip_rate_ng,0,0,0,0,2790,132,0,0,0,,,,,展示後38%未満:NG(19.30%)
2024-01-14,2024-01,平和島,6,2024-01-140406,9,20.91,skip_rate_ng,0,0,0,0,3060,316,0,0,0,,,,,展示後38%未満:NG(20.91%)
2024-01-14,2024-01,宮島,1,2024-01-141701,10,21.64,skip_rate_ng,0,0,0,0,1920,154,0,0,0,,,,,展示後38%未満:NG(21.64%)
2024-01-15,2024-01,下関,4,2024-01-151904,1,24.7,skip_rate_ng,0,0,0,0,2510,123,0,0,0,,,,,展示後38%未満:NG(24.70%)
2024-01-15,2024-01,徳山,9,2024-01-151809,2,28.56,skip_rate_ng,0,0,0,0,24240,152,0,1,1,,,,,展示後38%未満:NG(28.56%)
2024-01-15,2024-01,平和島,8,2024-01-150408,3,22.62,skip_missing_exhibition,0,0,0,0,3010,462,0,0,0,,,,,展示/1周6艇未満
2024-01-15,2024-01,徳山,8,2024-01-151808,4,26.17,skip_rate_ng,0,0,0,0,34920,523,0,1,1,,,,,展示後38%未満:NG(26.17%)
2024-01-15,2024-01,下関,6,2024-01-151906,5,38.72,skip_subcore_conditions_ng,0,0,0,0,1680,521,0,0,0,,,,,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測40.5% / 1逃げ12.5% / 1逃げ失敗56.2% / 1展示+周平均との差-0.06 / 外頭2艇の2番手まで強い:NG(頭5,6,下限21.2) / 5/6絡み:OK / 内軸残り:OK(軸1,2) / 軸ルール:AI3連対率+一般3連対率の1位と3位"
2024-01-15,2024-01,唐津,4,2024-01-152304,6,21.35,skip_rate_ng,0,0,0,0,1570,216,0,0,0,,,,,展示後38%未満:NG(21.35%)
2024-01-15,2024-01,尼崎,2,2024-01-151302,7,30.2,skip_rate_ng,0,0,0,0,680,234,0,0,0,,,,,展示後38%未満:NG(30.20%)
2024-01-15,2024-01,平和島,3,2024-01-150403,8,28.49,skip_rate_ng,0,0,0,0,25250,642,0,1,1,,,,,展示後38%未満:NG(28.49%)
2024-01-15,2024-01,唐津,9,2024-01-152309,9,21.07,skip_rate_ng,0,0,0,0,780,135,0,0,0,,,,,展示後38%未満:NG(21.07%)
2024-01-15,2024-01,尼崎,5,2024-01-151305,10,24.3,skip_rate_ng,0,0,0,0,2830,165,0,0,0,,,,,展示後38%未満:NG(24.30%)
2024-01-16,2024-01,浜名湖,2,2024-01-160602,1,36.32,skip_rate_ng,0,0,0,0,7510,563,0,0,1,,,,,展示後38%未満:NG(36.32%)
2024-01-16,2024-01,尼崎,4,2024-01-161304,2,18.79,skip_rate_ng,0,0,0,0,1230,132,0,0,0,,,,,展示後38%未満:NG(18.79%)
2024-01-16,2024-01,徳山,8,2024-01-161808,3,29.32,skip_rate_ng,0,0,0,0,1170,216,0,0,0,,,,,展示後38%未満:NG(29.32%)
2024-01-16,2024-01,尼崎,1,2024-01-161301,4,28.42,skip_rate_ng,0,0,0,0,3720,134,0,0,0,,,,,展示後38%未満:NG(28.42%)
2024-01-16,2024-01,びわこ,7,2024-01-161107,5,21.54,skip_rate_ng,0,0,0,0,17770,364,0,1,1,,,,,展示後38%未満:NG(21.54%)
2024-01-16,2024-01,浜名湖,4,2024-01-160604,6,36.11,skip_rate_ng,0,0,0,0,3020,462,0,0,0,,,,,展示後38%未満:NG(36.11%)
2024-01-16,2024-01,唐津,5,2024-01-162305,7,35.11,skip_rate_ng,0,0,0,0,3290,451,0,0,0,,,,,展示後38%未満:NG(35.11%)
2024-01-16,2024-01,徳山,6,2024-01-161806,8,25.62,skip_rate_ng,0,0,0,0,4620,142,0,0,0,,,,,展示後38%未満:NG(25.62%)
2024-01-16,2024-01,蒲郡,6,2024-01-160706,9,21.82,skip_missing_exhibition,0,0,0,0,1120,314,0,0,0,,,,,展示/1周6艇未満
2024-01-16,2024-01,福岡,6,2024-01-162206,10,17.62,skip_missing_exhibition,0,0,0,0,1800,132,0,0,0,,,,,展示/1周6艇未満
2024-01-17,2024-01,びわこ,4,2024-01-171104,1,36.06,skip_rate_ng,0,0,0,0,8820,426,0,0,1,,,,,展示後38%未満:NG(36.06%)
2024-01-17,2024-01,丸亀,4,2024-01-171504,2,29.03,skip_rate_ng,0,0,0,0,10910,546,0,1,1,,,,,展示後38%未満:NG(29.03%)
2024-01-17,2024-01,丸亀,5,2024-01-171505,3,31.66,skip_rate_ng,0,0,0,0,3880,352,0,0,0,,,,,展示後38%未満:NG(31.66%)
2024-01-17,2024-01,徳山,10,2024-01-171810,4,26.17,skip_rate_ng,0,0,0,0,5340,324,0,0,1,,,,,展示後38%未満:NG(26.17%)
2024-01-17,2024-01,びわこ,1,2024-01-171101,5,22.24,skip_rate_ng,0,0,0,0,1120,134,0,0,0,,,,,展示後38%未満:NG(22.24%)
2024-01-17,2024-01,児島,5,2024-01-171605,6,26.86,skip_rate_ng,0,0,0,0,3370,514,0,0,0,,,,,展示後38%未満:NG(26.86%)
2024-01-17,2024-01,唐津,4,2024-01-172304,7,27.0,skip_rate_ng,0,0,0,0,5940,234,0,0,1,,,,,展示後38%未満:NG(27.00%)
2024-01-17,2024-01,徳山,9,2024-01-171809,8,20.2,skip_rate_ng,0,0,0,0,1640,134,0,0,0,,,,,展示後38%未満:NG(20.20%)
2024-01-17,2024-01,児島,4,2024-01-171604,9,36.06,skip_rate_ng,0,0,0,0,1760,234,0,0,0,,,,,展示後38%未満:NG(36.06%)
2024-01-17,2024-01,浜名湖,7,2024-01-170607,10,33.91,skip_rate_ng,0,0,0,0,8400,512,0,0,1,,,,,展示後38%未満:NG(33.91%)
2024-01-18,2024-01,浜名湖,3,2024-01-180603,1,38.23,subcore,1,12,1200,0,7210,321,0,0,1,"3,5","2,4",6.0,325 345 352 354 514 521 523 524 532 541 542 543,"展示後38〜39.9%:OK(38.23%) / 1号艇危険:OK / 1AI予測9.1% / 1逃げ9.5% / 1逃げ失敗71.4% / 1展示+周平均との差0.41 / 外頭2艇の2番手まで強い:OK(頭3,5,下限39.6) / 5/6絡み:OK / 内軸残り:OK(軸2,4) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-01-18,2024-01,徳山,6,2024-01-181806,2,27.74,skip_rate_ng,0,0,0,0,42020,356,0,1,1,,,,,展示後38%未満:NG(27.74%)
2024-01-18,2024-01,住之江,2,2024-01-181202,3,22.83,skip_rate_ng,0,0,0,0,4270,315,0,0,0,,,,,展示後38%未満:NG(22.83%)
2024-01-18,2024-01,徳山,7,2024-01-181807,4,36.06,skip_rate_ng,0,0,0,0,5030,165,0,0,1,,,,,展示後38%未満:NG(36.06%)
2024-01-18,2024-01,びわこ,3,2024-01-181103,5,40.0,core,1,12,1200,0,2100,254,0,0,0,"3,2","5,1",4.0,215 216 251 315 316 321 325 351 352 356 361 365,展示後40%以上:OK(40.00%)
