combo_size,phase,condition_name,n,manshu_n,manshu_rate,diff_vs_baseline,lift,ci95_low,ci95_high,p_value,train_n,train_manshu_n,train_rate,valid_n,valid_manshu_n,valid_rate,valid_diff_vs_baseline,valid_lift,mean_payout,median_payout,max_payout,reproducibility,priority,families
5,直前版,2Rまたは6R × 外枠A級2人以上 × 外枠モーター強者あり × 1号艇展示4位以下 × 外枠が1号艇より展示上位,152,41,0.26973684210526316,0.10772227899846704,1.6648925684999014,0.2054996078483342,0.34532635903085596,0.0003128840486550377,96,20,0.20833333333333334,56,21,0.375,0.20365807429871113,2.1886061946902653,9510.065789473685,5520.0,85490.0,再現あり,高,"race_slot,outer_class,outer_motor,lane1_exhibition,outer_exhibition"
6,直前版,2Rまたは6R × 外枠A級2人以上 × 外枠モーター強者あり × 進入固定ではない × 1号艇展示4位以下 × 外枠が1号艇より展示上位,152,41,0.26973684210526316,0.10772227899846704,1.6648925684999014,0.2054996078483342,0.34532635903085596,0.0003128840486550377,96,20,0.20833333333333334,56,21,0.375,0.20365807429871113,2.1886061946902653,9510.065789473685,5520.0,85490.0,再現あり,高,"race_slot,outer_class,outer_motor,entry_rule,lane1_exhibition,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × A1が1人以下 × 外枠が1号艇より展示上位,225,56,0.24888888888888888,0.08687432578209275,1.5362130669995837,0.1969259089147316,0.3092827524475381,0.00040529427017088615,150,28,0.18666666666666668,75,28,0.37333333333333335,0.20199140763204448,2.178879056047198,9024.711111111112,4020.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,a1_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × A1が1人以下 × 進入固定ではない × 外枠が1号艇より展示上位,225,56,0.24888888888888888,0.08687432578209275,1.5362130669995837,0.1969259089147316,0.3092827524475381,0.00040529427017088615,150,28,0.18666666666666668,75,28,0.37333333333333335,0.20199140763204448,2.178879056047198,9024.711111111112,4020.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,a1_count,entry_rule,outer_exhibition"
5,直前版,1号艇が外枠最強艇より勝率低い × 勝率レンジ<=2.0 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 風速5m以上,107,36,0.3364485981308411,0.17443403502404498,2.076656515803843,0.2539713264752684,0.4302627517047651,9.732340184864796e-07,56,17,0.30357142857142855,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,12442.616822429907,4950.0,151650.0,再現あり,高,"lane1_relative,balance,outer_motor,motor_range,wind"
6,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × A1が1人以下 × 外枠モーター強者あり × 外枠が1号艇より展示上位,121,35,0.2892561983471074,0.1272416352403113,1.7853715912960038,0.21593930152944865,0.3755430248745705,0.0001454997994088103,70,16,0.22857142857142856,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,10981.07438016529,4740.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,a1_count,outer_motor,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇A1でない × 1号艇当地勝率<5.0 × 外枠A級2人以上 × A1が1人以下 × 外枠展示上位あり,164,45,0.27439024390243905,0.11237568079564292,1.6936146889558783,0.21185087722597967,0.34725723423148974,9.395261048417147e-05,113,26,0.23008849557522124,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9487.987804878048,3665.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,outer_class,a1_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × A1が1人以下 × 外枠展示上位あり,164,45,0.27439024390243905,0.11237568079564292,1.6936146889558783,0.21185087722597967,0.34725723423148974,9.395261048417147e-05,113,26,0.23008849557522124,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9486.524390243903,3665.0,259950.0,再現あり,高,"race_slot,lane1_local,lane1_relative,outer_class,a1_count,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇当地勝率<5.0 × 外枠A級2人以上 × A1が1人以下 × 外枠展示上位あり,165,45,0.2727272727272727,0.11071270962047658,1.6833503575076607,0.21052126848329025,0.34527540721748484,0.00011356496202408195,114,26,0.22807017543859648,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9446.666666666666,3660.0,259950.0,再現あり,高,"race_slot,lane1_local,outer_class,a1_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇当地勝率<5.0 × 外枠A級2人以上 × A1が1人以下 × 進入固定ではない × 外枠展示上位あり,165,45,0.2727272727272727,0.11071270962047658,1.6833503575076607,0.21052126848329025,0.34527540721748484,0.00011356496202408195,114,26,0.22807017543859648,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9446.666666666666,3660.0,259950.0,再現あり,高,"race_slot,lane1_local,outer_class,a1_count,entry_rule,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇当地勝率<5.0 × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 外枠展示上位あり,160,43,0.26875,0.10673543689320386,1.6588014981273407,0.20607446423090833,0.3422697902197317,0.00024816037329222773,109,24,0.22018348623853212,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9297.875,3650.0,259950.0,再現あり,高,"race_slot,lane1_local,outer_class,b_count,a1_count,outer_exhibition"
5,朝版,2Rまたは6R × 1号艇A1でない × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count"
5,朝版,2Rまたは6R × 1号艇B級 × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count"
5,朝版,2Rまたは6R × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count"
5,朝版,2Rまたは6R × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_national,outer_class,b_count,entry_rule"
6,朝版,2Rまたは6R × 1号艇A1でない × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,lane1_relative,outer_class,b_count"
6,朝版,2Rまたは6R × 1号艇A1でない × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count,entry_rule"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,lane1_relative,outer_class,b_count"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count,entry_rule"
6,朝版,2Rまたは6R × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,174,43,0.2471264367816092,0.08511187367481307,1.5253347109216926,0.18895819542267966,0.31621944580412,0.0023115357894363253,123,24,0.1951219512195122,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,8826.666666666666,4235.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count,entry_rule"
6,直前版,2Rまたは6R × 1号艇B級 × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠が1号艇より展示上位,190,46,0.24210526315789474,0.08009070005109861,1.4943425980682041,0.18669704684414518,0.3077355207780783,0.002734114381115038,139,27,0.19424460431654678,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9297.315789473685,3825.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,lane1_relative,outer_class,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇B級 × 1号艇当地勝率<5.0 × 外枠A級2人以上 × 外枠が1号艇より展示上位,191,46,0.24083769633507854,0.07882313322828241,1.486518814832245,0.18568986849051114,0.3062050861803599,0.0031117124584469913,140,27,0.19285714285714287,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9263.874345549739,3770.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,outer_class,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇B級 × 1号艇当地勝率<5.0 × 外枠A級2人以上 × 進入固定ではない × 外枠が1号艇より展示上位,191,46,0.24083769633507854,0.07882313322828241,1.486518814832245,0.18568986849051114,0.3062050861803599,0.0031117124584469913,140,27,0.19285714285714287,51,19,0.37254901960784315,0.20120709390655428,2.174301579038695,9263.874345549739,3770.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,outer_class,entry_rule,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × A1が1人以下 × 外枠モーター強者あり × 外枠が1号艇より展示上位,129,37,0.2868217054263566,0.12480714231956047,1.7703452080248525,0.21582786406243604,0.3701452046148458,0.00011950019191009353,75,17,0.22666666666666666,54,20,0.37037037037037035,0.19902844466908148,2.1615863651261877,12144.728682170542,4640.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,a1_count,outer_motor,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠モーター強者あり × 外枠が1号艇より展示上位,146,41,0.2808219178082192,0.11880735470142306,1.7333128110409932,0.214264985050165,0.3586173119888416,9.777432208712966e-05,92,21,0.22826086956521738,54,20,0.37037037037037035,0.19902844466908148,2.1615863651261877,11073.424657534246,5185.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_motor,outer_exhibition"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × モーター2連率レンジ>=25,149,45,0.30201342281879195,0.13999885971199583,1.8641128120051278,0.2340297785937904,0.37994966155862886,3.5194900203094903e-06,84,21,0.25,65,24,0.36923076923076925,0.19788884352948038,2.1549353301565692,11644.96644295302,4490.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,motor_range"
5,直前版,勝率レンジ<=2.0 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 風速5m以上 × 展示タイム差>=0.08,135,41,0.3037037037037037,0.14168914059690757,1.8745457067554445,0.23245002121503436,0.38582000736429645,7.897320064120805e-06,78,20,0.2564102564102564,57,21,0.3684210526315789,0.19707912693029006,2.1502095947834183,11573.62962962963,4040.0,151650.0,再現あり,高,"balance,outer_motor,motor_range,wind,exhibition_range"
5,朝版,2Rまたは6R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,154,44,0.2857142857142857,0.12369972260748957,1.7635098983413589,0.22025995269045742,0.36159932901981406,3.098009666335777e-05,97,23,0.23711340206185566,57,21,0.3684210526315789,0.19707912693029006,2.1502095947834183,12051.42857142857,5550.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_motor"
6,朝版,2Rまたは6R × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,154,44,0.2857142857142857,0.12369972260748957,1.7635098983413589,0.22025995269045742,0.36159932901981406,3.098009666335777e-05,97,23,0.23711340206185566,57,21,0.3684210526315789,0.19707912693029006,2.1502095947834183,12051.42857142857,5550.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,outer_motor"
6,朝版,2Rまたは6R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり × 進入固定ではない,154,44,0.2857142857142857,0.12369972260748957,1.7635098983413589,0.22025995269045742,0.36159932901981406,3.098009666335777e-05,97,23,0.23711340206185566,57,21,0.3684210526315789,0.19707912693029006,2.1502095947834183,12051.42857142857,5550.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_motor,entry_rule"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,152,42,0.27631578947368424,0.11430122636688811,1.7054997043169722,0.21140472817032446,0.3522547825123175,0.000131024838381677,95,21,0.22105263157894736,57,21,0.3684210526315789,0.19707912693029006,2.1502095947834183,11524.21052631579,5345.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,outer_motor"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇当地勝率<5.0 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上,215,54,0.25116279069767444,0.08914822759087832,1.5502482362163574,0.19790555864913573,0.3131563235524202,0.000388733617367798,155,32,0.2064516129032258,60,22,0.36666666666666664,0.19532474096537777,2.139970501474926,9380.60465116279,4170.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,lane1_relative,outer_class,b_count"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,194,51,0.26288659793814434,0.10087203483134821,1.6226109116182093,0.20597752370486383,0.32900399686512766,0.0001372433853421562,123,25,0.2032520325203252,71,26,0.36619718309859156,0.1948552573973027,2.1372304624205407,11157.422680412372,4690.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,outer_motor"
5,朝版,場=浜名湖 × 外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 進入固定ではない,101,29,0.2871287128712871,0.12511414976449098,1.7722401453628507,0.2079751430698828,0.38188231809057244,0.0006437142424016162,49,10,0.20408163265306123,52,19,0.36538461538461536,0.1940426896833265,2.1324880871341048,11869.801980198019,3940.0,151650.0,再現あり,高,"venue,outer_class,outer_motor,motor_range,entry_rule"
