ranking_source,top_k,mode,formation,respect_skip,place_name,target_races,settled_races,bought_races,skipped_races,total_points,purchase_yen,return_yen,profit_yen,roi_pct,roi_without_max_hit_pct,hit_count,hit_rate_pct,manshu_hit_count,manshu_hit_rate_pct,selected_manshu_races,manshu_capture_rate_pct,avg_hit_payout_yen,median_hit_payout_yen,max_hit_payout_yen,max_losing_streak,max_drawdown_yen,sample_dates
strict,10,preview,B,True,下関,3,3,2,1,36,3600,1280,-2320,35.56,0.0,1,50.0,0,0.0,1,0.0,1280,1280,1280,1,2320,2
strict,10,preview,B,True,丸亀,70,66,27,43,486,48600,99830,51230,205.41,136.52,9,33.33,3,11.11,22,13.64,11092.22,8540,33480,7,12600,26
strict,10,preview,B,True,住之江,3,3,3,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,3
strict,10,preview,B,True,児島,54,53,39,15,702,70200,45930,-24270,65.43,41.07,8,20.51,1,2.56,11,9.09,5741.25,4635.0,17100,12,43330,25
strict,10,preview,B,True,唐津,3,3,0,3,0,0,0,0,,,0,,0,,2,0.0,,,,0,0,3
strict,10,preview,B,True,多摩川,31,31,19,12,342,34200,51080,16880,149.36,78.98,7,36.84,2,10.53,9,22.22,7297.14,1990,24070,10,18360,18
strict,10,preview,B,True,大村,16,16,8,8,144,14400,0,-14400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,8,14400,9
strict,10,preview,B,True,宮島,50,50,34,16,612,61200,32220,-28980,52.65,34.82,6,17.65,2,5.88,15,13.33,5370,3590.0,10910,8,29700,21
strict,10,preview,B,True,尼崎,6,4,3,3,54,5400,5070,-330,93.89,0.0,1,33.33,0,0.0,1,0.0,5070,5070,5070,2,3600,5
strict,10,preview,B,True,常滑,18,18,7,11,126,12600,14510,1910,115.16,0.0,1,14.29,1,14.29,3,33.33,14510,14510,14510,4,7200,15
strict,10,preview,B,True,平和島,16,16,12,4,216,21600,19270,-2330,89.21,38.61,3,25.0,1,8.33,4,25.0,6423.33,5610,10930,3,8070,10
strict,10,preview,B,True,徳山,5,5,4,1,72,7200,13680,6480,190.0,0.0,1,25.0,1,25.0,2,50.0,13680,13680,13680,3,5400,5
strict,10,preview,B,True,戸田,7,7,2,5,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,3600,7
strict,10,preview,B,True,桐生,12,12,8,4,144,14400,9640,-4760,66.94,12.57,2,25.0,0,0.0,5,0.0,4820,4820.0,7830,4,8990,11
strict,10,preview,B,True,江戸川,19,18,14,5,252,25200,11020,-14180,43.73,30.75,4,28.57,0,0.0,2,0.0,2755,2785.0,3270,4,14180,12
